x,y
-2.0,-0.11797382701616799
-1.7894736842105263,-0.6946582379216515
-1.5789473684210527,-0.3001046921576567
-1.368421052631579,0.4362360732849394
-1.1578947368421053,0.3548316266539311
-0.9473684210526316,-0.9623231504645213
-0.736842105263158,0.1066231561312157
-0.5263157894736843,-0.3388364988856911
-0.3157894736842106,-0.20950416273888423
-0.10526315789473695,0.1526676720218177
0.10526315789473673,0.12465336452780736
0.3157894736842106,0.8850314903235929
0.5263157894736841,0.6436767573103388
0.7368421052631575,0.42925856087799297
0.9473684210526314,0.6956158268990286
1.1578947368421053,0.7457845321081861
1.3684210526315788,1.4312500628945926
1.5789473684210522,0.6868945523276256
1.789473684210526,1.0512706929307138
2.0,0.5729521303491376
