x,y
3.745401188473625,8.838990649899936
9.50714306409916,18.81825672633485
7.319939418114051,16.00692194237011
5.986584841970366,5.022894025537161
1.5601864044243652,3.2416852574986823
1.5599452033620265,5.548340692771039
0.5808361216819946,8.073248422330053
8.661761457749352,16.250442042404114
6.011150117432088,9.788325823291425
7.080725777960454,13.154423381582763
0.2058449429580244,5.0732983567243455
9.699098521619945,21.713201481878624
8.324426408004218,15.52981200094028
2.1233911067827616,7.299851946018947
1.8182496720710064,5.024809541534174
1.8340450985343384,8.542670159200233
3.0424224295953772,4.276632483681345
5.247564316322379,10.184480046253684
4.319450186421157,8.070467760313685
2.9122914019804194,0.9705230114323644
6.118528947223795,14.421539002705892
1.3949386065204183,4.834098301760394
2.9214464853521815,6.863346797274207
3.663618432936917,7.388888332373244
4.56069984217036,4.4599167161390625
7.851759613930136,15.020937936798838
1.9967378215835976,3.622617577060116
5.142344384136116,8.075579691385757
5.924145688620425,12.203148530576811
0.4645041271999772,3.545211681658108
6.075448519014383,20.695640642870888
1.7052412368729153,5.108793725073186
0.6505159298527952,3.3312334225966462
9.488855372533331,19.679927082002
9.656320330745594,12.637555800295022
8.08397348116461,17.061891460532355
3.046137691733706,7.333196223231519
0.9767211400638388,12.806410730068825
6.842330265121569,13.915216671118648
4.4015249373960135,11.009239244126476
1.2203823484477885,3.3019176180746035
4.951769101112702,6.2288260517472755
0.3438852111521839,6.25906168036445
9.09320402078782,22.19414017232274
2.587799816000169,9.339727420172526
6.62522284353982,10.612895867900685
3.1171107608941098,12.845398765532616
5.200680211778108,5.793956172387093
5.4671027934327965,14.281633962066676
1.8485445552552704,13.458911613750455
9.695846277645586,16.42954725476842
7.7513282336111455,14.237465548811205
9.394989415641891,20.18858429163435
8.948273504276488,16.882644392088178
5.978999788110851,6.755345851957172
9.218742350231167,19.711736599686443
0.884925020519195,-1.4793648138660296
1.959828624191452,6.8140269709236305
0.4522728891053806,-1.7731511587244522
3.2533033076326436,13.706344235335449
3.88677289689482,5.640532624444692
2.713490317738959,5.138734570655215
8.287375091519294,20.828819052517268
3.567533266935893,3.211609268135965
2.8093450968738076,7.528529932164133
5.426960831582485,17.08249268029468
1.4092422497476265,-2.6114484387496573
8.021969807540398,17.782475049210014
0.7455064367977082,3.5305440505891106
9.868869366005171,23.865030219119586
