x,y
5.4881350392732475,16.964428224861706
7.151893663724195,16.893470799916788
6.027633760716439,15.68140292473468
5.448831829968968,12.189472181334487
4.236547993389047,6.367116355109937
6.458941130666561,17.225119452213843
4.375872112626925,13.48061662297286
8.917730007820797,19.35112997482871
9.636627605010293,26.8127644579958
3.8344151882577773,7.7600990273180255
7.917250380826646,18.926017796256183
5.288949197529044,13.203530695006421
5.680445610939323,17.42644965059556
9.25596638292661,24.45065030565379
0.7103605819788694,4.730616015351571
0.8712929970154071,5.498911033235161
0.2021839744032572,1.6287964535462889
8.32619845547938,15.690803974510906
7.781567509498505,17.867310720344705
8.700121482468191,20.712940903144343
